1,2,3,4,5,6,7,8,9,10
-909.8049714,-824.5508519,2242.75413,-1203.569837,983.7601799,-947.5976992,408.0771997,-72.25627907,294.1705639,392.3153742
-447.5299767,-1559.486828,209.3147916,-400.5866181,410.5867118,165.3113324,-278.3200638,-655.2267268,-219.7958959,204.1427698
337.8172311,-1001.154421,1102.225029,-1016.4515,147.4230949,543.6722217,-442.8049921,-873.3358649,495.4455948,161.221222
-111.5853941,-529.8772828,1333.015203,121.5876354,505.5058257,658.1487593,-149.7610504,179.5934522,-39.98019285,409.111975
114.1149898,-353.0105622,718.9834526,-596.2040616,202.724886,71.0064195,-153.6738122,-420.5397828,-202.4527847,638.1490822
224.763322,-949.4265059,938.7728629,259.1997689,295.5112989,215.3904369,-142.8474384,234.4902391,138.0989156,707.195146
383.2663397,-1182.483565,1258.221945,32.20035509,695.3928973,-299.1057023,-250.582317,144.9546873,26.63598841,831.5581785
-784.855951,-1466.41475,1687.180652,-644.7803301,-202.415155,263.931302,-129.9883545,-216.7776397,-159.744984,-129.3864609
-281.0804036,-1417.190253,1289.999859,-929.577851,488.7422823,205.052356,85.10076049,365.7941474,-287.8653195,287.9755268
316.1631379,-1247.295897,1383.226191,688.3703351,535.8891279,-128.6333714,98.96395887,-47.5648487,211.8220299,112.0067745
208.8722218,-982.8044273,1226.334139,-719.5739472,-189.7852674,480.7191413,-239.0491968,-533.9906394,28.26856079,150.847167
-28.08133458,-1335.831827,1206.593923,574.9511437,248.5977563,-636.178516,-275.9174288,-204.8156154,381.3719139,-8.687179385
51.67792228,-495.9725726,1781.715688,-440.7792356,660.1511639,506.7771545,-324.4361314,-913.1650077,365.1996963,164.9012023
-377.6898845,-1070.874663,1559.803062,474.1771871,660.5449814,-515.3874934,-249.8135764,180.1777151,455.5939764,-1.759545778
-199.5594325,-140.5833083,750.3954111,-703.8724741,420.1802509,103.9941714,3.924819524,-63.9025838,-286.96218,137.0451032
506.0192123,-963.3901764,1249.522908,291.5165797,259.4852319,-79.3119775,-133.3239824,-179.4417528,-137.9290427,678.3116817
-541.8610568,-1232.89757,1066.406421,30.06684098,-53.5048047,-657.238901,472.6604144,-687.5239202,6.715734411,-20.39250177
286.0322896,-460.6431507,608.4355638,-487.99146,1107.736708,-61.22732816,136.0592734,-107.2846036,202.9711691,527.9562955
-293.2429344,-195.6417504,1443.245705,204.575686,46.29446947,9.211115084,-583.054864,-40.26481704,-320.1779832,-46.6228425
541.2576591,-1075.796741,702.6195428,177.0669256,526.2374915,199.7631231,163.5231697,-428.3581844,-52.02833677,215.1097496
-132.3925383,-1006.516216,454.1877022,-1176.436205,544.2340201,-206.0439379,412.0781061,-96.12278098,284.6899355,-62.62675807
414.969037,-571.8073785,1050.06803,1.512918341,-202.9569945,-97.8822372,-606.4233032,-203.5857393,-54.83928559,459.4635725
344.3073335,-259.9310658,1724.040371,-195.5529923,52.33340554,-433.9856056,-561.7645575,-267.5493216,-424.8821117,536.8584369
165.0834477,-314.4803217,827.7585503,-629.6549882,391.0829632,401.9025153,-591.5502558,-257.9527072,-118.0308496,69.0421346
-1158.627848,-407.1204097,2063.802715,-1069.50217,605.5424787,-667.4761825,114.6006039,-83.75614014,-92.1382567,165.2530655
-469.9448991,-706.2502811,1544.26086,143.6861826,451.575135,541.9778365,457.9406526,-228.0172353,67.87080381,833.30037
-1371.420707,-1390.83647,856.0822143,-475.0261579,237.2608703,-501.5009946,-449.4075497,21.06198308,-161.8170493,419.1950149
-14.64776727,-996.6501086,837.4366784,-397.7987954,897.3660411,-254.9869185,-111.5081222,409.7354635,98.43980257,729.7576993
-627.2141061,-1092.011692,1132.197289,-541.4142468,279.2892455,141.982131,684.0666751,191.1470832,-57.99321378,578.7642685
-659.2024632,-1266.694035,232.2617231,-276.2398357,-36.68734702,-506.5290657,-567.3911291,-203.3855129,-78.17853124,672.1309819
217.5257593,-1029.8678,1369.319132,-907.5986576,42.42854742,628.7327964,-462.4328614,-459.0557193,249.3784741,317.3576371
-497.8802001,-1094.011277,340.4233129,-349.2487231,1316.151472,-314.7581263,-182.6781983,-300.945756,-406.6670321,367.1861875
492.1460768,-823.1371973,979.2542512,130.8048155,270.6540777,179.7925894,-419.4909774,-441.5577738,-137.5275508,454.5898637
382.5659885,-739.344667,400.0871181,-270.1586409,563.9439885,-87.49183914,-54.40470087,-287.3054709,329.4966777,292.2976609
592.9248571,-698.6623161,1199.888256,-856.7751155,1063.161653,-226.5121223,-523.2545144,-228.818187,348.4227983,447.2793884
-486.9517559,-1203.639302,661.9225565,447.0549524,672.9701848,495.6355948,-403.9632522,-107.3986394,-1.112123173,13.97974444
-789.1005955,-1168.323512,850.5598414,286.893234,646.6121425,-309.2500041,-421.4646195,57.2416245,-141.9501935,820.8576761
-641.6312804,-1804.213981,1730.640917,-833.7150079,-144.6781765,50.8232097,276.8381379,-392.2143824,-213.2092006,-63.81677736
635.6112162,-911.1985746,1070.760578,28.01465149,314.1512494,142.6807061,-179.0586336,-501.4721466,-30.50894832,596.5777739
-59.15408071,-793.6849828,2294.75536,-665.2067375,134.4771911,391.3637424,-218.4795616,-854.5931567,393.1915705,387.7884241
-922.912352,-378.4776433,1001.53729,83.93891721,533.695797,522.8061475,188.572968,77.56558499,275.1687118,213.9143054
540.4992335,-347.1016883,769.0951539,-200.6809596,460.9462659,57.14324814,-569.3936782,-705.2543584,55.18608868,79.46420053
-1303.688952,-1206.182109,1562.606201,-207.405694,633.748345,140.366689,375.3925398,-268.7710001,647.3253122,823.4385618
-461.9544115,-1449.406406,641.4694206,559.3040556,844.0610583,-368.30166,-101.2924703,-174.6107101,-3.578275877,600.6804219
-810.647986,-1573.053099,1389.480329,-456.3157157,-240.0664915,-643.8431491,-507.0077935,-377.5692427,-617.4716002,319.4261177
-239.1892252,-922.0956043,1018.064847,-496.10492,779.5776817,-35.61186539,526.9788446,-187.3600598,-55.18079039,451.0848992
453.2716448,-1066.196233,658.8290803,-289.4744124,643.4789629,352.2860865,399.8716716,-503.2356929,-202.7156242,350.9202548
-27.60330426,-364.9260266,1723.066743,-541.1835878,320.2726094,736.8489127,-447.7557188,-988.4385976,159.2868626,-27.55333875
-6.081944024,-572.2920795,408.8243855,91.75756149,889.6381785,-94.69038589,199.527272,168.4564375,-122.1730707,255.4031568
380.9090944,-1020.561808,612.7806963,363.8041338,625.0944055,-317.2505494,293.3942637,-112.3420981,-4.853486218,497.5312553
-990.8497432,-567.1719436,447.5624512,-179.6865642,-199.2887909,-177.5744844,-420.5326303,-38.58709602,225.0751073,363.2103982
-576.5431934,-1327.350392,1589.257963,-622.2645512,-47.29793307,-174.5580478,310.0123842,-207.9181051,-126.4053699,528.948915
-336.4863993,-995.739435,1367.103817,100.7070702,588.7276706,312.7905102,-146.5510826,75.91477175,434.5566586,233.0515262
-59.49594919,-686.1256068,1260.250166,254.0214481,149.7529413,11.37554245,-316.1543617,303.8164823,-143.8646552,826.3836917
608.2360422,-1207.79724,1249.855426,-378.9070892,343.170825,374.3703602,-393.676318,-590.7826204,17.61334565,651.2974573
-241.1255323,-26.43005194,893.3347793,-134.8045027,108.2427031,-12.41227917,-205.6541128,-108.3402979,-273.9427494,385.463252
469.6679426,-543.9498322,989.3739118,-567.2998746,524.4290329,227.2944029,-636.5303634,-737.9804378,271.9087314,273.1913098
369.6640425,-381.2886637,1046.964509,-709.1093255,1087.828791,-240.9945057,-333.7431595,-418.3301601,813.7575248,302.3426035
-688.7129165,-1524.17523,508.2871843,-63.03544049,1058.622731,350.3012344,-104.4746506,-275.0257815,-338.3872683,161.4744679
-114.2148157,-1210.294892,1256.536088,-691.5733278,1323.665579,-388.6167525,-190.6450459,-318.3321811,-303.7877232,-137.9723533
91.43741647,-1134.648874,558.477252,-666.6619493,1288.231293,-49.80178702,377.8340732,-364.7448535,-150.5910692,-18.69404098
-627.6209886,-997.523775,1489.695436,-667.0245155,-235.1259777,-52.83614404,483.8894086,-326.2107494,18.66644482,206.6313022
176.2533002,-1184.661194,811.1256185,86.74366109,1179.433179,-423.2195633,236.7797684,-24.60316739,-334.0150704,-196.639141
413.1755902,-620.7406024,699.5833066,-419.6356851,949.5493091,176.8921186,393.7158113,-523.0319259,-125.4990609,419.0249692
-830.9411696,-1183.555476,1060.495575,-412.1729926,27.12792511,-639.7286067,-459.4896181,-208.6873222,-255.6233985,-81.30499435
-811.13997,-735.809729,1198.850425,-935.6719729,499.9957306,-9.076176392,444.0497006,-192.3933163,-285.9653683,266.1065729
463.4704325,-895.7679199,1698.905644,-482.7269244,526.3974991,-139.4609033,-99.50761548,-412.709085,-213.6527451,1048.084807
-1013.863427,-1191.03594,2005.254006,-332.782212,204.6164579,45.15890252,647.1444314,-272.4837574,320.2322865,600.6611041
-68.1170035,-598.166262,2023.525631,-319.7055921,380.2991604,737.8011795,-340.9306839,-236.5723472,-381.107903,475.7818968
636.2081702,-1466.089348,1188.399148,-134.1177256,982.6807107,47.86221008,157.067167,-731.2596362,15.43095141,578.2595384
-1418.478429,-1091.904667,1248.04365,-633.3245721,866.6758552,-221.7457882,-909.4588138,74.47404842,-93.97584725,541.5950443
2.930213729,-1448.220505,489.9354516,238.6898421,552.7153053,62.44734056,31.15256541,-295.1958183,-221.9313245,-20.90502747
-686.8112479,-593.1124405,595.7758841,-73.92241611,19.25824542,70.17748298,21.56872223,-51.05793822,408.2274402,-274.3241722
612.8785936,-938.3996274,627.4331353,-30.49710578,708.4289808,-311.518567,-143.6381864,-290.6756665,58.15336775,163.2383013
-1119.188463,-1169.21552,778.6393921,-572.627985,544.7985596,-173.8834528,5.191795802,159.697588,-252.7134909,584.4533495
-1300.263789,-643.6754243,720.980756,74.95983224,192.6699777,253.3853417,-275.1548082,-391.359357,363.8302743,495.8462614
787.0743185,-1005.808067,910.6310203,-372.050284,710.1967977,-84.71774124,-107.1089592,-643.0135069,14.73673433,265.0405897
-431.9165648,-946.3650735,1002.430585,-508.6967609,81.18073542,250.4965237,156.9430918,248.9800285,101.9230495,71.7149275
-424.4789316,-1406.577788,1148.048919,-875.7763212,413.9135101,160.6524593,-141.3369272,452.3191285,-94.074248,470.1774277
-1127.722064,-1316.416678,1023.426331,-331.376986,187.3329283,-428.7104522,171.7791394,-200.48578,227.3235942,541.0545562
-894.4797364,-924.0391324,1191.874153,-617.1367844,764.6508046,396.4026684,257.49007,29.04428542,-648.9003976,179.0685523
432.7890357,-1254.884638,1114.9315,643.3659162,313.8631324,-170.8449375,12.60504287,-116.2036408,34.59448643,299.1909664
-25.9066408,-1116.856359,1476.384868,-1224.790315,431.1060341,173.5145982,104.6712294,-159.7768179,-349.248314,602.8722849
-40.73384794,-1103.224901,1663.906779,-1314.637944,76.25047047,215.9212845,-301.0974757,-315.3408277,-454.365869,128.8416557
79.00355105,101.7559567,1167.560046,-264.8286227,401.7698122,-461.905935,-411.6964527,162.4443373,-476.3079499,317.4153565
-939.695236,-1021.363384,1603.54375,-389.4108469,114.1765908,613.1549787,533.4076666,-87.28503614,77.70111021,617.0118603
-44.00483928,-1382.775174,530.3882075,-432.0957608,968.0655546,-230.1318482,-177.8526546,15.74634838,72.4957083,212.066041
-503.1698862,-820.9495207,385.4452308,-1106.415476,831.6672641,-445.9044269,-472.2886009,-195.5863636,77.48231539,375.5591976
-564.041185,-1172.732335,989.9731865,-410.8829887,167.4520524,-572.876486,88.07304738,74.57525692,-13.83281867,228.8726911
-472.7345479,-971.0645079,750.1220711,-1058.946449,777.2464324,-865.1350441,-427.8981876,-39.43426201,-186.491818,85.50168565
496.5310632,-1442.573694,1733.828669,299.4611502,240.9477543,-317.4032573,-31.35774958,-730.9737048,60.09361399,106.0621777
811.8176042,-1209.772049,1406.060398,-500.7445831,954.6089305,-56.03486413,-266.9662035,-534.942735,-42.38808666,198.6242519
-252.8340225,-813.5801781,1257.644962,-553.7527023,26.44723925,-371.5815282,577.5427843,-502.8976033,49.43748743,315.7066451
-68.73183955,-701.7369835,1180.39086,-402.1443379,-107.3297072,548.6192669,-46.97801707,-83.00177233,242.5332397,338.4343332
-71.81783924,-1906.970022,721.0276785,-165.4740056,1391.088585,-145.1230518,-315.063879,-311.9697924,-124.5290139,-32.2446206
-132.9368934,-464.1511896,1235.132404,-376.1217494,201.4150023,-33.59579609,400.5526863,-631.2469217,562.5689087,955.3645071
-1191.092162,-1246.80125,1873.641664,-441.1213632,-20.76276948,-532.4554294,-314.0936024,-15.30259765,-244.7614832,299.2855582
-127.1167242,-1122.140659,1684.823078,655.3546827,326.1740651,183.4304348,-269.5369352,205.9370719,-25.53491249,163.6978511
-84.75690594,-1642.086037,919.7844977,188.2616554,1015.942308,64.77267768,-11.63810675,15.78313916,90.70349594,629.6276918
-945.3556481,-1090.485656,753.9925592,-327.5839286,206.4303037,-7.855927747,-486.1939409,406.7691818,-84.11129585,205.7144268
-607.6503192,441.6388393,1419.783916,-163.9844854,930.672699,23.1956717,324.2257715,-434.8210376,-182.7591593,406.7751903
815.5114005,-1243.581971,1076.450516,-309.1215078,866.2676502,86.74457475,66.50789761,-878.4001829,37.62339186,138.5443119
-797.716512,-612.6222622,1862.069843,-615.1430988,-308.8512499,140.679214,437.8079665,-273.7570056,86.98785225,424.6336833
-676.3624922,-443.3406847,235.1856502,-14.62901984,-285.9298879,-401.1361034,-319.4034149,-309.5759426,129.1088284,571.9686398
-1152.865419,-1421.356903,1780.764091,-439.2179174,65.3513395,-44.73923924,159.4207909,-225.9449182,603.2470625,279.5042587
502.2833628,-851.4105111,1057.479166,-79.99205011,656.9776561,102.6205702,184.7107877,-417.9345747,-85.99409789,344.0392056
30.5303755,-582.8732157,1551.282008,-143.3406199,703.9071287,136.487717,75.58118815,235.4982127,-617.2205688,286.2982351
447.4726246,-1611.252184,1791.081823,-288.7990729,1204.3679,-44.75914424,-152.6834934,-532.6284386,90.97812729,139.5372732
274.4442713,-970.4641483,952.6392771,-680.6277623,1029.549538,-162.4410312,-192.6608549,-46.75486272,-8.512638739,-24.20820191
-713.1398618,-1221.929919,1174.161179,-814.0850159,408.1113124,-392.5211992,339.4267923,468.5626118,-96.90644191,335.5926437
114.4574047,-385.3071014,690.1411435,-103.8363572,170.577414,427.2514435,-268.5937355,-22.72420212,260.3223479,362.2013465
-4.919382555,-885.2873014,776.2279661,-588.2901598,150.6109067,198.7440632,-47.82272533,154.1677688,79.56920957,289.0804945
460.9236999,-1470.908746,1935.84546,541.1052424,175.6097039,-354.7837024,-124.7172693,-239.174053,-117.1918801,232.2979592
893.8920445,-1107.315856,1120.266821,-307.7619303,629.122233,-50.02365351,-197.4461758,-911.4579674,-13.46935504,310.1673042
-132.5761735,-563.9186602,1234.62472,-50.52703942,794.3005864,142.3232646,-264.0571668,227.2385864,-91.94716558,774.5599147
-153.4191367,-757.8618107,928.1796041,442.2256343,1044.070847,-248.6143356,-384.4141662,67.87679905,-11.7216614,-106.4389531
-639.906681,-875.5603536,1238.707169,-318.3809354,46.761605,566.4352046,15.03359479,4.983070651,241.7461729,-328.6918427
-249.289962,-1174.920729,1559.066328,-316.0921873,284.6706397,770.5786959,-209.7328949,103.4104871,1.572304384,574.7109462
-306.6219023,147.4562288,748.9202681,-289.320901,77.39942762,-39.39031437,-47.52086063,18.71985279,-237.5488144,-62.36535711
92.63258966,114.9813457,1376.644943,-178.1563278,721.8763157,-216.7992956,-483.6989505,77.28494015,-440.1753865,233.4798377
605.9702585,-1141.790354,968.1681005,366.9395178,249.4226413,-273.9216782,-124.6441526,-430.9039118,-109.9142912,180.5061212
-698.2907114,-1235.803806,1479.292388,-312.0996708,-228.4438673,335.3854612,365.924503,42.27245955,332.3078447,168.4416874
65.20735086,-200.2036976,1190.755326,-181.9173727,-129.6016252,-42.05509439,-692.6311846,-435.6757123,27.52823897,-306.3226363
-219.7214004,-1144.332346,283.884378,-969.5596952,500.6018486,-730.682011,153.9778977,20.67404618,319.03356,-168.3202364
247.9952486,-573.5946565,1026.502336,-475.6419653,247.4539879,479.7307413,-453.1120852,-409.9379866,108.9320156,497.2854129
-826.4666075,-490.0927895,643.6812886,-94.27844488,193.789895,220.5474566,-91.07762349,3.084593982,248.0243658,-164.7858209
-658.8890881,-1527.905661,1436.944192,-748.5079729,104.4744617,-308.5621393,442.1717635,-449.8098011,481.4372829,55.96958475
405.0046361,-728.5067803,1690.703707,-16.68027383,300.0832688,22.38328807,-518.560754,-130.3966618,-442.2809562,601.3543729
525.6752996,-908.3235194,1396.342987,-43.43241311,183.7911276,-5.361231214,-323.0099956,-147.6311987,-172.0485253,958.9241883
-4.825158097,-325.6701025,1729.072931,-318.7069567,-232.3785681,-441.2496046,-723.2815247,-19.67467985,116.699919,-132.5320231
-332.7771078,-1045.887354,1796.846862,-514.2543505,545.119592,751.7649478,-402.4498336,-440.1038211,37.76744586,17.29586074
-410.261114,461.4545682,1064.185609,-0.798320732,539.618819,-310.9810695,275.0668464,-53.26057133,-340.3082863,153.5386853
-1333.367435,-945.0431018,1777.962905,-40.3763397,72.81062237,-508.9079978,-641.8274316,-41.67758023,-159.7681696,46.46317952
-316.8500378,-1103.080689,741.6321687,82.75283953,612.304615,204.4031454,-285.0180678,324.0111826,-13.91948134,778.027548
-1365.702114,-1371.964253,1964.51393,-712.4120624,236.6636979,-1027.389216,-270.0702685,-884.782872,-358.6083269,445.1671223
198.1268771,-614.9556877,813.4563826,-605.1856602,534.3746902,89.25668353,-192.5267107,-103.3857113,343.5957834,516.4875178
261.3438306,-312.138724,1633.440808,-718.7819598,798.9058314,299.1927664,-964.6478636,-333.7601452,-189.1994789,-94.14230739
-9.298936406,-602.3782094,1178.637406,-263.1144221,898.1121386,-163.5296084,23.55526063,505.7738393,-182.6257943,450.3928687
-1014.636573,-670.8044981,588.3682608,40.84353246,-110.4181095,-636.9389012,-221.5790786,-410.3553473,262.0330069,440.2443568
643.0330247,-890.0102245,853.048296,66.34210531,1002.438392,-529.9347682,-144.2937843,-276.3933962,142.98105,110.8074225
-552.4854787,-2082.437661,1468.307094,193.9677947,888.5851284,-202.0567246,-169.2495707,-533.1614923,-300.8214833,129.6640501
-727.6435772,-1048.751408,1403.113569,-227.1148852,635.1203492,-494.8211181,-26.69252414,-411.4130594,149.6030502,662.5657496
144.1188829,-432.1745838,1093.921872,-1015.80835,648.0727413,-44.44326731,-228.1100244,63.57208319,278.4820592,731.4042103
-751.7460133,-1265.595929,1809.447142,-424.5365817,315.4375513,562.480462,385.6720961,-153.2717495,-399.4195796,278.5630663
369.52032,-402.2413271,485.8265867,-302.4996777,421.2535141,351.7676402,-7.83257039,-589.2765599,157.7058812,576.5531883
-77.2744891,-238.9614331,1255.921215,-204.2726946,-67.02746787,-6.409005692,59.26251099,-457.3467678,260.9031402,769.0517625
373.7717257,-712.9223883,721.9442652,71.01083816,349.9965895,76.9576418,-264.1451248,-90.68786453,20.875908,639.4780459
601.2108019,-746.4807472,736.2682975,-694.6249781,869.034178,207.7603669,217.4710886,-821.4912743,-91.18575957,478.7396634
836.3666488,-1330.782763,1520.181733,127.1200894,423.4799508,-667.1037885,-7.709365297,-645.4935194,-94.19737201,-14.60511593
507.9297247,-1165.057821,1788.23899,186.4577171,580.4296802,-867.0372595,-89.78699933,-49.79132351,-80.06004823,611.8968542
-193.7516105,-876.6873794,1387.450207,-368.4348559,-109.7780539,336.2191938,246.826969,-233.2558007,464.6287545,520.6486921
-178.882026,-286.4827759,1901.322777,-718.7552949,973.6772516,465.9148786,-476.4760217,-451.8008913,-250.9698145,-62.22135961
-913.8287884,-935.3006181,386.7612986,-71.06941589,-16.5871411,-642.2147916,-55.79641385,-297.2560713,-17.51766737,102.5183941
-526.2367798,-549.5190934,1517.529612,-939.4466555,188.8592857,-217.5784243,-106.9131709,24.85560311,-361.0251382,2.647289574
-861.0383667,-1275.096236,1155.028082,-458.3993544,923.3032347,12.41206064,-298.9625938,203.4657801,519.3938422,90.09228384
330.1508978,-1161.737044,757.9927687,-234.2324877,1438.714058,-292.0676349,290.8159354,-208.2641971,-121.3855711,-50.79701463
413.1113835,-1339.312769,1728.349261,-477.8133891,554.4868872,-32.70031081,-263.5470788,92.29710572,-105.9541801,893.1691062
-275.2666137,-459.483435,1049.973196,-104.6338935,251.2533341,396.2074129,163.5917558,-95.99515515,165.6223669,693.3936173
29.96211646,-777.3800436,1660.698581,-693.9341455,449.5642203,-173.7964938,-31.07465901,-596.5715202,471.2965491,352.7658875
295.5335755,-520.0085969,1316.302411,-446.7264021,496.643107,-1.856481269,-141.4911037,-724.5968493,-363.0257353,642.8964155
-1149.284612,-1419.980144,775.5347419,-208.7289885,205.0153367,173.4702409,-1101.810336,-558.738459,-241.4336627,65.69544153
-813.3036725,-1459.431893,1319.415696,-536.9611051,-102.6161447,458.3320122,-186.385118,89.96721575,-366.7737624,129.0520246
400.2991997,-1181.131198,1892.786157,309.0590159,96.20841596,-619.1411247,65.84453109,-452.1225827,344.059585,96.08157582
-1276.468066,-509.2088501,872.5850829,-58.85646726,99.54410348,-297.9519817,-459.8492103,-112.7914757,365.856449,492.8152892
154.4922599,-1100.441153,2378.572232,-307.1548199,362.511632,-103.9356375,-25.87976131,-325.8235329,-81.43991997,844.8627979
-752.4883243,-966.6337127,1043.301097,-462.9983828,123.1585324,47.82453212,-140.2273774,126.2360759,662.8925812,-148.2582772
443.0022333,-897.7104893,751.552712,258.56329,499.4521621,-516.4872783,111.2696931,-76.01570386,-38.80281212,331.9270772
156.4917502,-216.0638308,1429.432647,-927.7112327,531.9640387,273.8611597,-727.8969554,-492.2115498,-189.6006367,203.8642291
363.2313614,-565.602675,1235.391272,12.49735452,-66.52734656,171.0885676,-580.586829,-359.8595001,-519.6294672,395.4322666
618.6742281,-667.9161609,599.3671859,-324.8378487,151.4105947,10.06497665,-289.325311,-831.177649,46.42851182,259.5989126
276.0387576,-822.0740008,833.6133959,-842.2335934,221.2726555,-252.0701348,-309.198525,-321.5394814,833.3169485,351.0455535
-687.2294426,-1313.160958,1050.375857,-213.0835471,55.19365855,-664.6802212,-442.0054774,-108.6719593,-337.9264801,28.45734206
-76.44592227,-613.0989895,839.4885057,-689.106252,288.1969325,52.05038234,48.61640161,-5.059577835,185.5362464,682.464638
312.0539345,176.2047055,1221.856848,-235.1530137,723.8955763,-32.71715188,-688.9606839,-42.06116398,161.0580804,502.7111245
210.7923492,-1645.69556,1068.615989,152.3595013,812.427029,-322.1979656,14.23977451,110.6336701,-97.44992867,539.0987862
-425.9274124,346.1131461,726.6740589,-374.8297649,159.2193719,-358.4885552,254.47308,-59.32424547,-202.5479086,-11.26887394
12.41706019,-1102.804463,553.4416794,-1099.027542,872.7998435,293.6110373,285.8952959,-840.0789013,-281.6050336,-76.47824233
264.239473,-1488.98218,765.8586445,-844.0623917,847.6024256,116.715763,61.17039907,-297.0838839,318.0064688,346.5413429
-418.2025863,-463.8678616,1049.508338,-1135.776279,1031.251533,-74.98173449,-664.3302193,-559.4939252,553.8091694,-221.0944418
-441.7516085,-1282.345708,1335.598031,-515.221962,-232.3299035,217.0360567,225.0195683,263.7634056,-253.5579657,160.6704204
-546.7944118,-1214.544614,953.9268479,-494.7637216,1094.949343,173.6508182,-99.25898071,232.3230644,144.3872851,-71.35262419
-633.1792259,-1362.188996,1521.87517,-704.8884481,202.5485762,-496.8051129,752.9554567,-681.468671,287.5444316,136.8650248
169.0455679,-908.1249339,997.3311121,679.6948376,-56.2943384,-246.870922,-91.37666177,-33.98237626,207.2176256,59.18251921
295.1054724,-1617.118608,686.1567287,-570.5609314,1217.287111,155.4383087,174.3762723,-439.9062525,15.30110269,60.85072574
558.9963212,-922.3999697,678.9775578,-94.58910873,787.7896709,-180.1488226,380.6002823,-489.0410098,-225.0137912,265.2862535
-126.5744436,-1209.412461,558.737177,308.2495216,1105.873093,-272.8748286,-171.7079195,-20.78738226,-19.45140492,89.17008847
-246.230153,-600.9145864,1441.851361,-591.7700565,552.2142679,611.5685683,136.967482,-356.5896873,-292.3309686,-175.4193495
203.8454692,-1313.272063,1972.561159,-213.1397894,919.3943927,-220.8823682,-54.70930877,-369.5867129,216.251742,697.3515194
160.9618539,-1002.366722,1682.807803,-620.8488066,50.23107057,786.1104143,-200.0766808,-506.0226059,54.28487554,357.4890997
-248.6252721,-1295.720088,1467.278903,-837.2844682,-288.5118604,40.19944669,-9.957450941,-219.2903839,-591.9948258,-11.67097368
-1222.701349,-810.6028867,2337.29407,-541.9191962,59.809735,-28.51402336,-73.05566384,-855.2771141,-334.5517189,23.65623538
393.6061169,-1194.410928,882.8293118,-811.0215938,719.1363915,500.7764695,295.506441,-733.6948299,52.81049201,642.5860435
446.0831874,-1048.570758,1072.678702,-83.4086381,291.7906582,361.9997808,-186.0039178,-215.0253487,269.8685521,864.1068902
-1060.38901,-226.3576212,1175.139998,-139.7901205,545.9733974,560.8791125,404.5672303,62.08804146,53.99845328,-81.80367218
48.67067456,-262.8636293,1657.776848,-569.6771716,622.246159,447.9617353,-108.4395277,-241.2530137,-529.848315,562.6734646
205.3938651,-994.2021422,1655.674531,-1099.716872,298.1047508,-98.30732185,-164.3400859,-737.8771421,-274.7691164,124.7549175
-343.7020316,-279.214057,1515.636554,-1390.943727,647.6801348,-193.4220364,61.17343793,28.94673364,-315.0268639,501.5265771
-1013.168108,-516.6919213,1444.511285,441.7411257,872.7627816,526.8236644,530.5636401,-23.75556866,41.24939229,228.9557957
127.1773383,-429.8654256,557.58659,-343.5122305,39.77392476,292.1267075,-217.9686121,-162.4816207,393.2695132,313.8375065
-519.5331911,-945.906668,1508.4394,-729.5146325,327.630962,-833.2382038,-449.4837176,164.0234297,-211.5162849,-15.41468086
-124.0002791,-1064.21828,1232.252428,-984.572076,-85.70062978,122.2854226,45.63152751,-20.43125479,-345.1564879,447.5375566
-81.44638072,1783.428492,-998.2769718,606.1560975,-596.3950237,58.21408717,260.2872131,-287.8520807,86.48919906,230.7265258
389.8245417,870.2349673,-93.06257905,-112.2593977,-605.2309202,79.92424869,309.6777302,273.8198803,-280.9339144,-435.5663727
-33.74851419,1333.859802,49.4040024,175.6569269,-247.2304124,-336.1576817,-165.6479713,-61.69357196,-321.603595,-241.0518805
669.8336772,1575.418648,-171.1579022,605.7542856,-1330.47242,-1026.19765,326.0253782,52.37009805,-212.9341754,-139.721088
178.0373243,1772.474445,-484.6738514,543.5142581,-577.2567547,-312.5714496,8.329058405,-27.497798,-704.3996628,-409.9229033
886.8364402,1368.27747,-528.6621579,104.3240765,-1490.674007,-381.0826392,101.3629413,340.7007087,-129.8819727,-512.0121712
587.649895,1323.99713,-1171.067195,401.8476681,-936.7237054,90.41141108,-11.72079834,139.9450698,-345.6656209,-682.0151739
344.4685701,1202.36835,-943.7686077,881.9326206,-846.9147996,64.95630401,336.1830037,71.85453882,-389.2294082,-91.61057221
-70.96580803,1450.296954,-1159.66951,421.0908659,-601.7593361,375.068951,471.6560393,-99.06479043,-514.7961753,195.6776781
-164.2860477,1902.57787,-812.8932458,286.6472581,-800.988047,-282.9647947,-94.20859942,283.0675064,16.4223682,135.9657203
311.3337064,1609.516259,-997.8511839,450.0073123,-972.4938463,326.7301816,359.6248095,30.59365156,-445.2960127,-124.0827765
3.552733551,1645.949074,-29.272695,-207.7556578,-1207.659428,-322.4876533,20.88555624,-107.9673896,-65.36140745,-435.4956315
224.903158,1661.507636,79.61446151,-189.5022782,-1192.566155,-692.7834706,17.35876101,179.5365559,-169.2733549,380.3727377
921.4828874,1005.385511,-1069.258022,564.5430367,-1582.333007,-177.9997501,1.532251737,-113.1826534,-130.1035183,-237.2282006
499.9769718,1648.025828,-436.5735371,1063.225687,-731.6167934,-585.9988257,370.4918387,-118.7413277,-296.2963233,-235.8781651
216.1888784,1902.453049,-856.2684762,173.8318038,-207.3098387,-396.2510059,-0.768046099,14.28657416,-400.6450092,-240.8596616
