1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
414.1868579,-698.8080471,1390.987824,-577.4852234,591.7020823,-5.299306818,-395.6337725,-417.2870682,370.9255533,587.1339158,387.6456868,217.8988465,-648.4525801,300.5419345,280.9870961,42.15347092,211.2654965,0.576640417,136.8588011,328.4389207
-1656.188088,-698.5477804,943.9926034,107.9617646,222.3346472,247.9063489,-746.4179919,-583.8749513,-198.5880999,497.6562015,-147.5512345,-234.75337,-336.0539703,-204.6828436,115.2351984,-87.00773298,521.3489779,246.4078909,-94.33460177,467.8267192
560.2767709,-489.7040289,1884.963673,-380.0750797,590.2989977,-450.937113,-778.5138785,-307.0923841,-484.4273002,193.7490653,-289.9270485,225.3979094,-9.452342999,352.5425502,-28.38622638,627.9574113,39.92340631,416.6947794,133.5648289,-159.8616846
-1251.251093,-1196.566779,1224.342491,-236.3972026,-445.7153974,-256.5044157,307.5593764,-285.3411362,43.06446257,386.5053961,189.6531025,-332.2217028,-401.3989651,68.87688441,-117.0021368,609.8262828,-18.66738702,120.8296782,94.70388647,-312.9983661
-87.48487551,-442.5875632,1520.684011,19.04785492,340.9273174,402.9441684,114.6979077,-102.7769396,-308.0174598,972.430845,327.4977804,10.80370412,-269.2774275,-188.9172984,92.73588724,465.0247904,265.1079834,-58.63798275,-336.3221192,2.601308937
-395.088954,-1293.26754,1656.066356,-687.5805942,151.0420399,49.80179436,761.9904756,-35.55587368,-55.64503223,683.7150366,28.78602879,198.7307232,-137.7662949,126.6026411,79.88438337,590.4523112,327.94701,164.4947247,-151.5200273,161.999453
-322.4554492,253.4665035,1816.378997,-275.0852499,360.5376483,-430.5660936,-77.8055198,-92.98752703,-698.4899469,170.7176607,-213.9783783,574.8927641,-324.5338208,-141.3214445,286.8385339,770.9547175,-189.7378457,184.883837,-17.19688698,-211.2406622
421.4366186,-34.89121311,702.3677209,40.64728534,442.0463312,-278.1244231,-277.9838726,-159.8875461,53.67171371,59.16604402,178.6995747,-230.4368944,-5.620144275,-11.86431119,-138.5569441,291.3373097,273.0401375,338.4530903,208.4929814,157.8197754
113.6736725,-734.1143513,1090.597002,-609.6235288,500.6183723,165.6921729,-50.76291723,-73.73731794,224.4234713,671.5525327,466.5571484,218.9532431,-454.763325,21.57156197,192.5617373,-261.9507667,166.6009505,307.8152315,-118.6905329,199.8660199
435.3509997,-992.3922414,1374.483054,180.8115638,-326.532256,-329.9369964,-276.3120093,-719.0990784,44.75024909,-294.9357122,372.1486856,273.5866268,353.2994763,-234.0141817,351.3477251,582.0295737,295.2617719,13.9441012,-427.5357011,-44.76788541
-763.9116331,-1453.696599,548.2886295,-388.057788,413.6385298,-102.5545086,-1044.744042,-199.1127378,-54.70746282,300.5727439,20.90395117,343.5972057,109.3222566,-461.1797236,-51.21360466,400.1712425,246.2787484,233.9484232,-248.9841263,280.1416827
276.8348603,-662.4207474,914.8019127,-184.0686291,181.0492797,-780.2805214,-161.2315425,31.33906275,-198.9177486,476.4413981,-40.39703872,323.1910808,-200.8604906,152.6309962,401.2002875,-108.1709434,217.4200602,235.3171645,-278.2370378,14.73657703
-353.5680533,-3.298202652,894.0508646,296.4281393,240.3759767,-82.09224448,288.140903,-275.1242664,-381.6755567,225.6352523,556.7975121,205.6121571,-189.3262718,-353.371412,20.79737702,217.7588641,172.3463927,206.0835747,-44.39780215,279.0273952
-270.9322541,-424.1014742,978.6931883,-144.1892685,138.6290661,540.9740222,8.099767548,-14.99843911,449.0154031,120.901566,147.8652913,-0.509119979,72.1778254,-217.5377991,-101.2754352,44.38706942,283.9669634,-1.149781462,112.942795,-154.8110209
-451.5757338,-1511.162453,608.9251232,-289.1432991,-237.1161204,-515.9522485,-218.2143289,-367.440148,-440.8735726,61.04036792,256.6394029,-67.37255122,-398.3942029,179.1283605,27.25314778,569.4649556,-574.4524452,-123.7378881,-37.83167201,-62.45163926
116.3543446,-254.1837102,674.1780572,-750.2036638,643.8005223,215.2006542,-541.9525528,-49.01646578,519.7861041,-31.50220693,248.6012143,-191.6179139,175.2611815,-12.04160122,-171.3128914,435.4151127,332.7190428,45.19918406,-181.0434479,111.3620461
-811.8369163,-1519.307022,1578.270399,-355.5669071,522.772159,681.9170652,-140.3030418,257.1162675,-333.6117188,115.5928708,-79.35131617,340.7606328,-231.3391684,-104.7830083,8.487434501,328.5994502,107.3765636,33.38618908,46.64790475,186.6565406
-1004.943795,-1080.652838,884.3784168,-265.2504306,-39.76876274,-750.8324027,-165.664584,-237.7787258,-640.6686613,222.3790826,114.2845952,380.2732766,-354.7993844,280.7439565,-651.6725556,196.4182741,79.58356555,148.0115508,76.66453657,218.4782822
-538.7099063,-901.471744,861.6746285,-1304.989895,751.7632868,-193.9710068,-488.6672181,131.8023397,248.6202715,85.04515383,398.7048812,-268.7062883,-411.866572,-107.9528315,515.8313373,205.1579819,181.8546865,29.29689062,252.914227,12.79239007
-1470.46104,-1353.468054,1299.304278,-106.1318246,650.5307506,404.8342547,-523.9933053,-316.8292095,330.9260962,-59.99374363,-407.8883398,-72.03254729,-609.2427798,-99.71269342,178.8227572,360.8922093,252.8341772,477.6561791,-71.52327953,110.9052986
7.204165908,181.0490757,879.7864991,115.66901,474.2830095,-153.1781053,72.44927181,-376.790432,-129.6668031,267.6675972,34.90588277,34.6141268,-88.88025846,220.7902582,159.2500399,221.3263426,48.17792048,-10.2196822,32.09047048,386.3944511
-44.71524259,-1463.155993,1113.346575,623.9266635,473.6910726,-871.2487421,14.31169549,-340.1265594,172.2973625,-64.225116,4.095244178,601.181191,49.3056771,-230.6558071,-335.9336199,208.3858341,63.56399255,-223.8747472,-143.4086254,348.4123479
19.09295955,-1038.001044,1164.645454,-436.7326693,415.6662822,320.2170691,76.73530131,-50.24899042,180.7612561,517.552445,591.9234749,331.6187772,-208.0445443,-359.7416028,-54.29694988,18.90550463,32.11039468,327.4962191,-172.6905671,-75.62654162
714.8388155,-1424.26286,1962.363353,-122.4152682,759.4497812,-662.9923869,-69.95633482,-322.8029538,-236.9895374,555.9268826,4.62019052,-49.19728595,-205.6208507,54.74855285,217.0521611,230.9558835,185.9963057,186.1727311,-150.2136692,-91.78663302
-492.6119393,-1617.914816,1547.555021,-678.6510389,1107.242833,14.56882153,-254.2153812,219.133304,145.8529591,769.6324264,311.9925043,-39.31933742,-374.1336835,248.5404346,276.3424393,212.2239494,102.4484249,190.2754853,113.220934,-98.29462391
-666.4957536,-772.7531033,1335.81836,-199.9851289,557.5298309,491.6245815,244.7648464,261.0320544,-392.9289455,274.3780518,61.73252364,268.2641256,-309.1557508,-224.3072729,184.9673509,158.0819668,2.751013874,43.87238683,-401.5792256,62.25577496
-205.5323952,-1016.610292,1503.316254,-737.7193748,129.0081156,-213.1279595,419.3518266,-841.9372834,117.4025616,-72.95150536,26.00749501,155.1156888,-176.1639768,226.4054578,92.21611326,-153.6931823,293.941357,242.0732868,-175.0192487,45.01034523
-909.8049714,-824.5508519,2242.75413,-1203.569837,983.7601799,-947.5976992,408.0771997,-72.25627907,294.1705639,392.3153742,218.6664572,-11.38732592,-165.8810255,21.17615033,-70.74988167,474.6256945,364.2015861,-81.15711548,-303.9360381,24.24258871
-447.5299767,-1559.486828,209.3147916,-400.5866181,410.5867118,165.3113324,-278.3200638,-655.2267268,-219.7958959,204.1427698,-187.2548985,190.3765935,-124.2359451,-352.0985849,220.280635,441.3247607,136.6659287,-454.8344835,-175.2322854,-210.4922429
337.8172311,-1001.154421,1102.225029,-1016.4515,147.4230949,543.6722217,-442.8049921,-873.3358649,495.4455948,161.221222,398.206434,-3.783292896,-75.87265808,198.8028541,84.17020034,209.2858328,-230.01229,129.807186,-339.081258,221.2223566
-111.5853941,-529.8772828,1333.015203,121.5876354,505.5058257,658.1487593,-149.7610504,179.5934522,-39.98019285,409.111975,316.0237206,-217.0910279,-195.2931344,-164.1301304,-220.6026323,124.78304,304.9490996,13.792489,148.0005654,-122.7679167
114.1149898,-353.0105622,718.9834526,-596.2040616,202.724886,71.0064195,-153.6738122,-420.5397828,-202.4527847,638.1490822,-31.64599341,278.2457328,-460.9878491,201.0380686,230.6293205,294.1945731,-42.94871928,-85.91928143,-241.3677521,-45.55318534
224.763322,-949.4265059,938.7728629,259.1997689,295.5112989,215.3904369,-142.8474384,234.4902391,138.0989156,707.195146,202.0859923,-568.2578792,-309.1696652,-42.13890386,125.8291429,311.0842547,114.8234312,345.0254308,139.6204702,-146.047084
383.2663397,-1182.483565,1258.221945,32.20035509,695.3928973,-299.1057023,-250.582317,144.9546873,26.63598841,831.5581785,-44.10582337,-240.515008,-436.115348,-69.20458927,94.25619097,120.2749486,144.3754758,359.0415053,314.5988953,-103.9490691
-784.855951,-1466.41475,1687.180652,-644.7803301,-202.415155,263.931302,-129.9883545,-216.7776397,-159.744984,-129.3864609,326.9589771,-166.9965282,-468.8716496,-121.7960371,292.2757877,214.8393167,89.05918854,426.4887415,-17.31588104,-229.2690814
-281.0804036,-1417.190253,1289.999859,-929.577851,488.7422823,205.052356,85.10076049,365.7941474,-287.8653195,287.9755268,-111.2548504,214.096644,-344.6670342,-96.81347016,133.3413357,199.8360292,540.143025,70.19622924,-108.4440445,278.1724619
316.1631379,-1247.295897,1383.226191,688.3703351,535.8891279,-128.6333714,98.96395887,-47.5648487,211.8220299,112.0067745,493.0783978,-320.5604691,-145.7677547,115.3772626,244.5455807,518.7382647,291.6603307,429.8236552,4.052461413,129.7801172
208.8722218,-982.8044273,1226.334139,-719.5739472,-189.7852674,480.7191413,-239.0491968,-533.9906394,28.26856079,150.847167,329.1863466,-206.9231163,-235.757478,518.8466939,165.6302705,-67.8133103,284.9262714,-75.09300288,-23.69624882,322.7277105
-28.08133458,-1335.831827,1206.593923,574.9511437,248.5977563,-636.178516,-275.9174288,-204.8156154,381.3719139,-8.687179385,221.364623,416.9342024,58.44469963,-397.0897951,-141.0683668,416.3986352,154.3659763,316.8509251,-64.2795796,512.6682743
51.67792228,-495.9725726,1781.715688,-440.7792356,660.1511639,506.7771545,-324.4361314,-913.1650077,365.1996963,164.9012023,389.847166,434.6383383,-329.6739835,-6.594495093,214.8593893,175.9341658,-205.2667538,476.6780597,36.86715268,-145.0842712
-377.6898845,-1070.874663,1559.803062,474.1771871,660.5449814,-515.3874934,-249.8135764,180.1777151,455.5939764,-1.759545778,-249.5067674,134.4428353,221.6563038,-7.421418751,-155.3871024,117.173123,-217.7066189,256.3270737,-20.77644883,-172.9554988
-199.5594325,-140.5833083,750.3954111,-703.8724741,420.1802509,103.9941714,3.924819524,-63.9025838,-286.96218,137.0451032,-147.3607537,62.38004105,65.98566678,-7.145946454,24.62466179,94.97577722,389.7261072,365.3179418,23.4681617,280.6283419
506.0192123,-963.3901764,1249.522908,291.5165797,259.4852319,-79.3119775,-133.3239824,-179.4417528,-137.9290427,678.3116817,334.9626318,-205.6054248,-156.7640511,108.4654291,-10.40955994,37.38560604,349.1290495,309.9050893,-153.3993191,42.72337653
-541.8610568,-1232.89757,1066.406421,30.06684098,-53.5048047,-657.238901,472.6604144,-687.5239202,6.715734411,-20.39250177,27.4039231,-335.4029285,-124.0276766,240.7692487,297.8490883,478.0064263,-110.1569148,-358.7172844,-149.8892165,-377.0512117
286.0322896,-460.6431507,608.4355638,-487.99146,1107.736708,-61.22732816,136.0592734,-107.2846036,202.9711691,527.9562955,74.90766267,-346.4438162,-210.7994196,-285.9101755,-100.5903112,-4.254050243,-73.19537303,-89.88266388,81.51189883,-158.822755
-293.2429344,-195.6417504,1443.245705,204.575686,46.29446947,9.211115084,-583.054864,-40.26481704,-320.1779832,-46.6228425,240.2304784,290.7252659,48.92868287,-255.1028174,426.141923,-12.32229108,106.5771961,-138.5603988,30.35131395,88.01367823
541.2576591,-1075.796741,702.6195428,177.0669256,526.2374915,199.7631231,163.5231697,-428.3581844,-52.02833677,215.1097496,201.5203555,-421.3941505,-365.4073867,204.1548295,164.2285029,391.9777291,154.1234153,-220.5996654,-62.14912626,-33.93136883
-132.3925383,-1006.516216,454.1877022,-1176.436205,544.2340201,-206.0439379,412.0781061,-96.12278098,284.6899355,-62.62675807,-117.9331181,53.67373881,33.82923927,-453.6921447,80.8539631,18.06596655,-149.8258414,198.3985824,194.9318659,383.0747098
414.969037,-571.8073785,1050.06803,1.512918341,-202.9569945,-97.8822372,-606.4233032,-203.5857393,-54.83928559,459.4635725,56.87118792,-291.0596187,10.78162676,260.0280797,201.5870619,247.9641676,137.6223269,116.7402673,-138.6562445,-355.6276023
344.3073335,-259.9310658,1724.040371,-195.5529923,52.33340554,-433.9856056,-561.7645575,-267.5493216,-424.8821117,536.8584369,-252.5299909,143.0963683,116.0159266,185.7509879,691.1921386,156.6887975,-232.7638798,313.0777283,21.78897046,-98.38977161
165.0834477,-314.4803217,827.7585503,-629.6549882,391.0829632,401.9025153,-591.5502558,-257.9527072,-118.0308496,69.0421346,-172.2657638,185.9655588,-237.7143449,-93.82403049,-143.797795,-40.26815682,58.28776471,163.6714515,-36.02042696,86.05053711
-1158.627848,-407.1204097,2063.802715,-1069.50217,605.5424787,-667.4761825,114.6006039,-83.75614014,-92.1382567,165.2530655,88.55230812,-319.6569689,-195.4256839,-203.4518213,-148.3904687,119.2055092,93.4022788,493.6456485,-183.1770486,36.90177708
-469.9448991,-706.2502811,1544.26086,143.6861826,451.575135,541.9778365,457.9406526,-228.0172353,67.87080381,833.30037,557.580604,20.80924988,-221.8931157,-396.4844351,-218.3033151,658.8595602,147.9480065,179.8069554,-130.0587691,-71.55576161
-1371.420707,-1390.83647,856.0822143,-475.0261579,237.2608703,-501.5009946,-449.4075497,21.06198308,-161.8170493,419.1950149,502.2240641,260.1531841,-386.9644499,-25.22733224,23.85883553,171.6052843,-370.819315,62.4924717,16.05465011,137.5084987
-14.64776727,-996.6501086,837.4366784,-397.7987954,897.3660411,-254.9869185,-111.5081222,409.7354635,98.43980257,729.7576993,-145.7552334,-155.7943827,-408.1620504,198.2970893,44.14854551,100.367571,-189.0582854,23.50945251,54.93814106,-124.4271188
-627.2141061,-1092.011692,1132.197289,-541.4142468,279.2892455,141.982131,684.0666751,191.1470832,-57.99321378,578.7642685,392.3337171,429.0866643,-286.8101782,-151.844097,15.38992773,346.8219442,153.7722371,123.0543998,-167.8214923,184.7556727
-659.2024632,-1266.694035,232.2617231,-276.2398357,-36.68734702,-506.5290657,-567.3911291,-203.3855129,-78.17853124,672.1309819,170.7723047,351.6358832,-76.38543163,-317.8595107,-201.4589819,326.2305126,79.73887138,163.0022012,-263.5714181,525.2595477
217.5257593,-1029.8678,1369.319132,-907.5986576,42.42854742,628.7327964,-462.4328614,-459.0557193,249.3784741,317.3576371,318.0610101,-62.71700206,24.90141516,223.605706,352.1098681,-47.80938091,-225.4607121,144.108542,-112.6389211,293.7483329
-497.8802001,-1094.011277,340.4233129,-349.2487231,1316.151472,-314.7581263,-182.6781983,-300.945756,-406.6670321,367.1861875,247.9580113,221.3790935,6.0621599,231.0692126,196.642289,-2.945197169,411.1428936,-115.7889085,-336.3357311,-165.4561627
492.1460768,-823.1371973,979.2542512,130.8048155,270.6540777,179.7925894,-419.4909774,-441.5577738,-137.5275508,454.5898637,126.834367,-237.344084,-194.2477679,-368.6340259,5.990399723,655.587117,148.7399223,373.6376845,-21.60063389,-133.1346301
382.5659885,-739.344667,400.0871181,-270.1586409,563.9439885,-87.49183914,-54.40470087,-287.3054709,329.4966777,292.2976609,188.5043304,55.21861176,-477.1446249,-359.1436994,-217.2087616,166.1886034,111.4892099,-76.9597695,-156.8404574,56.34989351
592.9248571,-698.6623161,1199.888256,-856.7751155,1063.161653,-226.5121223,-523.2545144,-228.818187,348.4227983,447.2793884,-27.86850344,-232.0139534,65.76235704,81.04481065,-503.353231,225.7448788,320.8293326,285.9746686,-326.9503803,13.70630732
-486.9517559,-1203.639302,661.9225565,447.0549524,672.9701848,495.6355948,-403.9632522,-107.3986394,-1.112123173,13.97974444,185.4868382,-72.7097003,-178.8486856,267.9972905,-58.19638226,581.1086853,-524.6890518,372.8123179,-363.1946386,306.8737042
-789.1005955,-1168.323512,850.5598414,286.893234,646.6121425,-309.2500041,-421.4646195,57.2416245,-141.9501935,820.8576761,399.5090681,370.1552809,411.3623253,283.2771804,49.40939238,-78.63685305,-136.5491815,160.0585561,202.6485024,161.8186229
-641.6312804,-1804.213981,1730.640917,-833.7150079,-144.6781765,50.8232097,276.8381379,-392.2143824,-213.2092006,-63.81677736,256.3729354,123.263179,-142.5004263,283.4128114,70.45218053,383.2050918,239.4677531,2.966699757,484.9831111,-12.32435303
635.6112162,-911.1985746,1070.760578,28.01465149,314.1512494,142.6807061,-179.0586336,-501.4721466,-30.50894832,596.5777739,356.4620731,-289.450627,-5.60554978,385.0408035,-49.09737523,178.5972993,144.5421096,193.1513126,-251.1228189,13.62606358
-59.15408071,-793.6849828,2294.75536,-665.2067375,134.4771911,391.3637424,-218.4795616,-854.5931567,393.1915705,387.7884241,32.59579783,294.3347762,92.24067828,355.8767455,305.7725309,267.5119753,98.97090967,-75.98430114,81.1531571,193.8222143
-922.912352,-378.4776433,1001.53729,83.93891721,533.695797,522.8061475,188.572968,77.56558499,275.1687118,213.9143054,-528.3681957,-343.421208,-411.7319256,17.54723116,323.8775905,494.9775241,185.6280208,12.82812068,-354.2578503,176.9745432
540.4992335,-347.1016883,769.0951539,-200.6809596,460.9462659,57.14324814,-569.3936782,-705.2543584,55.18608868,79.46420053,71.03920967,72.24974796,-199.7629122,216.8378378,-223.8084781,665.5681998,-143.5327789,87.04186158,67.83636357,-230.7101087
-1303.688952,-1206.182109,1562.606201,-207.405694,633.748345,140.366689,375.3925398,-268.7710001,647.3253122,823.4385618,-135.4048688,-180.958568,-461.3145587,-160.5079162,10.83022392,490.3975212,-29.06650309,269.1515218,-15.88247845,211.6188802
-461.9544115,-1449.406406,641.4694206,559.3040556,844.0610583,-368.30166,-101.2924703,-174.6107101,-3.578275877,600.6804219,370.8853953,494.9572867,348.8433609,387.3589763,137.2629833,198.6677862,-51.59192613,307.269872,-54.97176029,248.5648229
-810.647986,-1573.053099,1389.480329,-456.3157157,-240.0664915,-643.8431491,-507.0077935,-377.5692427,-617.4716002,319.4261177,69.58434795,-206.8215808,-610.8882678,56.57072975,-432.1373856,202.5965252,-339.225174,-236.4104586,-94.84687768,-0.41732312
-239.1892252,-922.0956043,1018.064847,-496.10492,779.5776817,-35.61186539,526.9788446,-187.3600598,-55.18079039,451.0848992,224.9978432,236.5650342,7.608861084,-185.5240544,-531.8577268,56.18032245,-24.5160344,264.2859145,168.1759268,139.6062614
453.2716448,-1066.196233,658.8290803,-289.4744124,643.4789629,352.2860865,399.8716716,-503.2356929,-202.7156242,350.9202548,-90.86965896,-213.3274746,-314.801359,-209.7001139,114.29539,148.8523701,-104.8085246,-89.37237483,-84.22571213,29.47089172
-27.60330426,-364.9260266,1723.066743,-541.1835878,320.2726094,736.8489127,-447.7557188,-988.4385976,159.2868626,-27.55333875,-31.32187552,421.1721921,-190.3928378,408.8044955,199.5963695,329.9131333,45.74084709,-136.5310346,243.0702076,11.88020532
-6.081944024,-572.2920795,408.8243855,91.75756149,889.6381785,-94.69038589,199.527272,168.4564375,-122.1730707,255.4031568,56.72718748,-105.7051767,-268.1431253,194.5068536,302.6075324,-43.43985929,-76.61164545,-48.49528689,184.7160151,-39.26851586
380.9090944,-1020.561808,612.7806963,363.8041338,625.0944055,-317.2505494,293.3942637,-112.3420981,-4.853486218,497.5312553,164.7109147,-67.37184102,-454.6962915,-139.6620074,383.3646002,183.6077264,216.9247982,146.4640243,75.09829202,183.735339
-990.8497432,-567.1719436,447.5624512,-179.6865642,-199.2887909,-177.5744844,-420.5326303,-38.58709602,225.0751073,363.2103982,-135.966924,-274.9442197,-162.1963368,179.0969061,158.535246,440.3728252,-0.029014355,346.0208271,189.8066339,228.4560675
-576.5431934,-1327.350392,1589.257963,-622.2645512,-47.29793307,-174.5580478,310.0123842,-207.9181051,-126.4053699,528.948915,283.805124,-68.27316602,-226.8199913,114.8405313,443.5703623,135.4893478,266.074445,452.7621043,189.5788752,-132.7762334
-336.4863993,-995.739435,1367.103817,100.7070702,588.7276706,312.7905102,-146.5510826,75.91477175,434.5566586,233.0515262,-71.77651899,300.9807437,-315.0838558,-258.0787281,-257.5267577,132.7669868,184.4944711,136.1582829,105.7456349,-265.2705967
-59.49594919,-686.1256068,1260.250166,254.0214481,149.7529413,11.37554245,-316.1543617,303.8164823,-143.8646552,826.3836917,13.23759345,-83.47679072,-311.2098293,-296.6111872,519.232003,255.1038211,218.9828143,237.8469736,362.9306799,263.1391566
608.2360422,-1207.79724,1249.855426,-378.9070892,343.170825,374.3703602,-393.676318,-590.7826204,17.61334565,651.2974573,25.23442728,-231.3019941,56.22061755,230.2757044,-348.5594702,260.1249082,-26.3231481,-109.3896902,8.837024698,-74.42844878
-241.1255323,-26.43005194,893.3347793,-134.8045027,108.2427031,-12.41227917,-205.6541128,-108.3402979,-273.9427494,385.463252,137.2418254,250.4698897,-249.2275392,-254.5347996,701.7227616,310.8580784,106.2869904,88.42090948,-303.1567986,-35.28304638
469.6679426,-543.9498322,989.3739118,-567.2998746,524.4290329,227.2944029,-636.5303634,-737.9804378,271.9087314,273.1913098,206.4216731,129.4358076,-165.9895222,258.8703397,-124.6125123,412.658623,-105.0742095,73.29273073,-451.6085757,-155.8754993
369.6640425,-381.2886637,1046.964509,-709.1093255,1087.828791,-240.9945057,-333.7431595,-418.3301601,813.7575248,302.3426035,767.6678601,-77.27509725,-366.747355,-161.4678795,77.36800453,514.5672775,79.69874723,-118.1100345,208.1940121,244.668413
-688.7129165,-1524.17523,508.2871843,-63.03544049,1058.622731,350.3012344,-104.4746506,-275.0257815,-338.3872683,161.4744679,-54.26450451,300.2111292,-108.2542855,5.586714978,188.154751,367.6207418,-106.901334,278.4341822,-447.6421505,245.8006718
-114.2148157,-1210.294892,1256.536088,-691.5733278,1323.665579,-388.6167525,-190.6450459,-318.3321811,-303.7877232,-137.9723533,117.4500777,-372.4184404,365.4571419,454.3444248,-64.71995967,351.9161709,506.9741289,463.7236319,-211.9005015,-166.8773421
91.43741647,-1134.648874,558.477252,-666.6619493,1288.231293,-49.80178702,377.8340732,-364.7448535,-150.5910692,-18.69404098,-140.2181025,-123.6444761,-308.0527748,-211.95634,271.3562035,1.587246703,-100.4845461,64.34149756,153.2086602,-64.70189681
-627.6209886,-997.523775,1489.695436,-667.0245155,-235.1259777,-52.83614404,483.8894086,-326.2107494,18.66644482,206.6313022,-140.854285,32.33259548,235.7454792,14.38413187,-110.0612455,305.8023038,24.62864189,147.2889109,160.6008348,-42.15283533
176.2533002,-1184.661194,811.1256185,86.74366109,1179.433179,-423.2195633,236.7797684,-24.60316739,-334.0150704,-196.639141,-144.8962953,61.7004573,-202.6562377,-46.90374056,136.4676343,91.89007402,175.5800467,-117.3420151,30.00516292,95.9701595
413.1755902,-620.7406024,699.5833066,-419.6356851,949.5493091,176.8921186,393.7158113,-523.0319259,-125.4990609,419.0249692,-150.402148,-227.6372327,-57.27453796,119.2741544,155.1676811,-85.71801878,-226.524239,151.7123606,163.8756362,62.8220836
-830.9411696,-1183.555476,1060.495575,-412.1729926,27.12792511,-639.7286067,-459.4896181,-208.6873222,-255.6233985,-81.30499435,729.6343574,-76.18705059,-959.5310866,153.4458839,-172.0759399,209.7694712,-214.780766,-241.9276341,-68.32245493,-55.06959702
-811.13997,-735.809729,1198.850425,-935.6719729,499.9957306,-9.076176392,444.0497006,-192.3933163,-285.9653683,266.1065729,192.8913776,148.8959495,384.782375,-385.0792071,-235.3743816,358.0421044,-4.979388696,545.8871077,194.3612175,0.385773526
463.4704325,-895.7679199,1698.905644,-482.7269244,526.3974991,-139.4609033,-99.50761548,-412.709085,-213.6527451,1048.084807,70.41653756,88.5385436,-346.1325381,316.7678087,285.7923041,143.3557356,-133.0708547,379.1770781,-180.6273259,-47.34831826
-1013.863427,-1191.03594,2005.254006,-332.782212,204.6164579,45.15890252,647.1444314,-272.4837574,320.2322865,600.6611041,-386.5613281,13.61258865,-137.9643201,-376.606206,41.22162528,664.7849889,55.97522907,-83.70997456,-349.1392714,-9.404833321
-68.1170035,-598.166262,2023.525631,-319.7055921,380.2991604,737.8011795,-340.9306839,-236.5723472,-381.107903,475.7818968,278.9812528,-98.65215482,49.163779,353.6373802,-87.49670688,-93.16392365,-123.4839105,-404.9085193,-276.8067479,174.5938688
636.2081702,-1466.089348,1188.399148,-134.1177256,982.6807107,47.86221008,157.067167,-731.2596362,15.43095141,578.2595384,191.2094204,4.518820667,-397.9137488,-360.5623527,257.7913813,401.4358112,-37.93457274,241.0725776,-20.05634866,101.051691
-1418.478429,-1091.904667,1248.04365,-633.3245721,866.6758552,-221.7457882,-909.4588138,74.47404842,-93.97584725,541.5950443,711.9725995,154.8488833,71.49609562,43.79810831,369.0469608,112.8592619,118.4354323,-131.1883337,33.05445106,26.04005763
2.930213729,-1448.220505,489.9354516,238.6898421,552.7153053,62.44734056,31.15256541,-295.1958183,-221.9313245,-20.90502747,20.18594028,112.0006547,-252.2246657,685.2792159,147.6049974,481.7134435,135.030182,-61.2212715,-159.8904299,-107.9310474
-686.8112479,-593.1124405,595.7758841,-73.92241611,19.25824542,70.17748298,21.56872223,-51.05793822,408.2274402,-274.3241722,-61.24680845,138.7376852,-232.6045912,234.9320498,-111.7297971,112.8511533,69.63388044,211.6832413,97.63634968,14.66601774
612.8785936,-938.3996274,627.4331353,-30.49710578,708.4289808,-311.518567,-143.6381864,-290.6756665,58.15336775,163.2383013,-7.64770444,-120.5892976,-544.7076973,-434.2259364,-234.5929339,258.2833531,458.3266694,-93.66054846,-73.67477667,173.1452839
-1119.188463,-1169.21552,778.6393921,-572.627985,544.7985596,-173.8834528,5.191795802,159.697588,-252.7134909,584.4533495,395.8499269,355.003074,-162.0697724,141.1746102,392.8755887,499.2800869,105.0523647,152.2371768,-154.0901606,52.51658154
-1300.263789,-643.6754243,720.980756,74.95983224,192.6699777,253.3853417,-275.1548082,-391.359357,363.8302743,495.8462614,-106.5275186,301.0850138,169.4958314,-178.6124622,-72.34282391,475.6635014,213.2766789,8.374482534,-96.29461764,-150.2610129
787.0743185,-1005.808067,910.6310203,-372.050284,710.1967977,-84.71774124,-107.1089592,-643.0135069,14.73673433,265.0405897,-181.6798334,-169.1737842,-246.9996667,-255.5373585,-528.8438999,208.0901434,189.2253691,48.67671661,-309.5738341,99.8494496
-431.9165648,-946.3650735,1002.430585,-508.6967609,81.18073542,250.4965237,156.9430918,248.9800285,101.9230495,71.7149275,388.2783411,129.0608595,-47.50307602,-351.6278798,254.6515582,242.0581474,155.9577972,528.3993763,-149.3228155,-20.92079856
-424.4789316,-1406.577788,1148.048919,-875.7763212,413.9135101,160.6524593,-141.3369272,452.3191285,-94.074248,470.1774277,-282.436854,-11.45807088,39.57209242,-370.8321618,187.8434103,10.61368839,236.4626674,-134.3138524,-66.09593669,87.22494044
-1127.722064,-1316.416678,1023.426331,-331.376986,187.3329283,-428.7104522,171.7791394,-200.48578,227.3235942,541.0545562,153.8226649,677.4005398,-39.7953453,-118.7748075,88.21149719,411.9528459,-37.14151079,202.1202723,157.9451175,-201.9330697
-894.4797364,-924.0391324,1191.874153,-617.1367844,764.6508046,396.4026684,257.49007,29.04428542,-648.9003976,179.0685523,-82.68624974,-10.76802381,194.6908437,-252.6298745,-36.57187394,478.6123426,-69.28000963,199.8890002,-276.5864689,146.4053917
432.7890357,-1254.884638,1114.9315,643.3659162,313.8631324,-170.8449375,12.60504287,-116.2036408,34.59448643,299.1909664,278.5624349,-160.30492,-260.9432381,41.33899331,124.0693379,353.4064389,502.3665498,319.8598515,-82.22572545,268.6240816
